"","1st_network","Region","Age_group","Bridgeness","freq"
"346","DMN","Frontal_Sup_L_2","Old","Local_Bridge",0.178217821782178
"347","DMN","Frontal_Sup_L_2","Old","Not_a_Bridge",0.277227722772277
"348","DMN","Frontal_Sup_L_2","Old","Super_Bridge",0.425742574257426
"349","DMN","Frontal_Sup_L_4","Young","Global_Bridge",0.162790697674419
"350","DMN","Frontal_Sup_L_4","Young","Local_Bridge",0.0930232558139535
"351","DMN","Frontal_Sup_L_4","Young","Not_a_Bridge",0.255813953488372
"352","DMN","Frontal_Sup_L_4","Young","Super_Bridge",0.488372093023256
"353","DMN","Frontal_Sup_L_4","Middle","Global_Bridge",0.146853146853147
"354","DMN","Frontal_Sup_L_4","Middle","Local_Bridge",0.160839160839161
"355","DMN","Frontal_Sup_L_4","Middle","Not_a_Bridge",0.265734265734266
"356","DMN","Frontal_Sup_L_4","Middle","Super_Bridge",0.426573426573427
"357","DMN","Frontal_Sup_L_4","Old","Global_Bridge",0.127167630057803
"358","DMN","Frontal_Sup_L_4","Old","Local_Bridge",0.161849710982659
"359","DMN","Frontal_Sup_L_4","Old","Not_a_Bridge",0.248554913294798
"360","DMN","Frontal_Sup_L_4","Old","Super_Bridge",0.46242774566474
"361","CON","Frontal_Sup_L_6","Young","Global_Bridge",0.0727272727272727
"362","CON","Frontal_Sup_L_6","Young","Local_Bridge",0.218181818181818
"363","CON","Frontal_Sup_L_6","Young","Not_a_Bridge",0.181818181818182
"364","CON","Frontal_Sup_L_6","Young","Super_Bridge",0.527272727272727
"365","CON","Frontal_Sup_L_6","Middle","Global_Bridge",0.128205128205128
"366","CON","Frontal_Sup_L_6","Middle","Local_Bridge",0.213675213675214
"367","CON","Frontal_Sup_L_6","Middle","Not_a_Bridge",0.0854700854700855
"368","CON","Frontal_Sup_L_6","Middle","Super_Bridge",0.572649572649573
"369","CON","Frontal_Sup_L_6","Old","Global_Bridge",0.0748299319727891
"370","CON","Frontal_Sup_L_6","Old","Local_Bridge",0.231292517006803
"371","CON","Frontal_Sup_L_6","Old","Not_a_Bridge",0.0884353741496599
"372","CON","Frontal_Sup_L_6","Old","Super_Bridge",0.605442176870748
"373","FPN","Frontal_Sup_Medial_L_4","Young","Global_Bridge",0.0694444444444444
"374","FPN","Frontal_Sup_Medial_L_4","Young","Local_Bridge",0.125
"375","FPN","Frontal_Sup_Medial_L_4","Young","Not_a_Bridge",0.145833333333333
"376","FPN","Frontal_Sup_Medial_L_4","Young","Super_Bridge",0.659722222222222
"377","FPN","Frontal_Sup_Medial_L_4","Middle","Global_Bridge",0.111801242236025
"378","FPN","Frontal_Sup_Medial_L_4","Middle","Local_Bridge",0.0559006211180124
"379","FPN","Frontal_Sup_Medial_L_4","Middle","Not_a_Bridge",0.093167701863354
"380","FPN","Frontal_Sup_Medial_L_4","Middle","Super_Bridge",0.739130434782609
"381","FPN","Frontal_Sup_Medial_L_4","Old","Global_Bridge",0.099009900990099
"382","FPN","Frontal_Sup_Medial_L_4","Old","Local_Bridge",0.103960396039604
"383","FPN","Frontal_Sup_Medial_L_4","Old","Not_a_Bridge",0.0742574257425743
"384","FPN","Frontal_Sup_Medial_L_4","Old","Super_Bridge",0.722772277227723
"385","DMN","Frontal_Sup_Medial_R_4","Young","Global_Bridge",0.151785714285714
"386","DMN","Frontal_Sup_Medial_R_4","Young","Local_Bridge",0.169642857142857
"387","DMN","Frontal_Sup_Medial_R_4","Young","Not_a_Bridge",0.348214285714286
"388","DMN","Frontal_Sup_Medial_R_4","Young","Super_Bridge",0.330357142857143
"389","DMN","Frontal_Sup_Medial_R_4","Middle","Global_Bridge",0.0819672131147541
"390","DMN","Frontal_Sup_Medial_R_4","Middle","Local_Bridge",0.237704918032787
"391","DMN","Frontal_Sup_Medial_R_4","Middle","Not_a_Bridge",0.180327868852459
"392","DMN","Frontal_Sup_Medial_R_4","Middle","Super_Bridge",0.5
"393","DMN","Frontal_Sup_Medial_R_4","Old","Global_Bridge",0.0914285714285714
"394","DMN","Frontal_Sup_Medial_R_4","Old","Local_Bridge",0.268571428571429
"395","DMN","Frontal_Sup_Medial_R_4","Old","Not_a_Bridge",0.188571428571429
"396","DMN","Frontal_Sup_Medial_R_4","Old","Super_Bridge",0.451428571428571
"397","SMN","Frontal_Sup_R_1","Young","Global_Bridge",0.146067415730337
"398","SMN","Frontal_Sup_R_1","Young","Local_Bridge",0.179775280898876
"399","SMN","Frontal_Sup_R_1","Young","Not_a_Bridge",0.337078651685393
"400","SMN","Frontal_Sup_R_1","Young","Super_Bridge",0.337078651685393
"401","SMN","Frontal_Sup_R_1","Middle","Global_Bridge",0.265957446808511
"402","SMN","Frontal_Sup_R_1","Middle","Local_Bridge",0.159574468085106
"403","SMN","Frontal_Sup_R_1","Middle","Not_a_Bridge",0.202127659574468
"404","SMN","Frontal_Sup_R_1","Middle","Super_Bridge",0.372340425531915
"405","SMN","Frontal_Sup_R_1","Old","Global_Bridge",0.194029850746269
"406","SMN","Frontal_Sup_R_1","Old","Local_Bridge",0.208955223880597
"407","SMN","Frontal_Sup_R_1","Old","Not_a_Bridge",0.32089552238806
"408","SMN","Frontal_Sup_R_1","Old","Super_Bridge",0.276119402985075
"409","DMN","Frontal_Sup_R_2","Young","Global_Bridge",0.0729166666666667
"410","DMN","Frontal_Sup_R_2","Young","Local_Bridge",0.229166666666667
"411","DMN","Frontal_Sup_R_2","Young","Not_a_Bridge",0.302083333333333
"412","DMN","Frontal_Sup_R_2","Young","Super_Bridge",0.395833333333333
"413","DMN","Frontal_Sup_R_2","Middle","Global_Bridge",0.10077519379845
"414","DMN","Frontal_Sup_R_2","Middle","Local_Bridge",0.209302325581395
"415","DMN","Frontal_Sup_R_2","Middle","Not_a_Bridge",0.217054263565891
"416","DMN","Frontal_Sup_R_2","Middle","Super_Bridge",0.472868217054264
"417","DMN","Frontal_Sup_R_2","Old","Global_Bridge",0.0617283950617284
"418","DMN","Frontal_Sup_R_2","Old","Local_Bridge",0.302469135802469
"419","DMN","Frontal_Sup_R_2","Old","Not_a_Bridge",0.283950617283951
"420","DMN","Frontal_Sup_R_2","Old","Super_Bridge",0.351851851851852
"421","DMN","Frontal_Sup_R_3","Young","Global_Bridge",0.102564102564103
"422","DMN","Frontal_Sup_R_3","Young","Local_Bridge",0.188034188034188
"423","DMN","Frontal_Sup_R_3","Young","Not_a_Bridge",0.307692307692308
"424","DMN","Frontal_Sup_R_3","Young","Super_Bridge",0.401709401709402
"425","DMN","Frontal_Sup_R_3","Middle","Global_Bridge",0.094488188976378
"426","DMN","Frontal_Sup_R_3","Middle","Local_Bridge",0.236220472440945
"427","DMN","Frontal_Sup_R_3","Middle","Not_a_Bridge",0.259842519685039
"428","DMN","Frontal_Sup_R_3","Middle","Super_Bridge",0.409448818897638
"429","DMN","Frontal_Sup_R_3","Old","Global_Bridge",0.1
"430","DMN","Frontal_Sup_R_3","Old","Local_Bridge",0.275
"431","DMN","Frontal_Sup_R_3","Old","Not_a_Bridge",0.20625
"432","DMN","Frontal_Sup_R_3","Old","Super_Bridge",0.41875
"433","DMN","Frontal_Sup_R_4","Young","Global_Bridge",0.163265306122449
"434","DMN","Frontal_Sup_R_4","Young","Local_Bridge",0.214285714285714
"435","DMN","Frontal_Sup_R_4","Young","Not_a_Bridge",0.295918367346939
"436","DMN","Frontal_Sup_R_4","Young","Super_Bridge",0.326530612244898
"437","DMN","Frontal_Sup_R_4","Middle","Global_Bridge",0.158878504672897
"438","DMN","Frontal_Sup_R_4","Middle","Local_Bridge",0.233644859813084
"439","DMN","Frontal_Sup_R_4","Middle","Not_a_Bridge",0.205607476635514
"440","DMN","Frontal_Sup_R_4","Middle","Super_Bridge",0.401869158878505
"441","DMN","Frontal_Sup_R_4","Old","Global_Bridge",0.0962962962962963
"442","DMN","Frontal_Sup_R_4","Old","Local_Bridge",0.311111111111111
"443","DMN","Frontal_Sup_R_4","Old","Not_a_Bridge",0.2
"444","DMN","Frontal_Sup_R_4","Old","Super_Bridge",0.392592592592593
"445","VMM","Fusiform_L_1","Young","Global_Bridge",0.0125
"446","VMM","Fusiform_L_1","Young","Local_Bridge",0.7875
"447","VMM","Fusiform_L_1","Young","Not_a_Bridge",0.1125
"448","VMM","Fusiform_L_1","Young","Super_Bridge",0.0875
"449","VMM","Fusiform_L_1","Middle","Global_Bridge",0
"450","VMM","Fusiform_L_1","Middle","Local_Bridge",0.696629213483146
"451","VMM","Fusiform_L_1","Middle","Not_a_Bridge",0.112359550561798
"452","VMM","Fusiform_L_1","Middle","Super_Bridge",0.191011235955056
"453","VMM","Fusiform_L_1","Old","Global_Bridge",0.00657894736842105
"454","VMM","Fusiform_L_1","Old","Local_Bridge",0.690789473684211
"455","VMM","Fusiform_L_1","Old","Not_a_Bridge",0.144736842105263
"456","VMM","Fusiform_L_1","Old","Super_Bridge",0.157894736842105
"457","DAN","Fusiform_L_2","Young","Global_Bridge",0.0163934426229508
"458","DAN","Fusiform_L_2","Young","Local_Bridge",0.5
"459","DAN","Fusiform_L_2","Young","Not_a_Bridge",0.229508196721311
"460","DAN","Fusiform_L_2","Young","Super_Bridge",0.254098360655738
"461","DAN","Fusiform_L_2","Middle","Global_Bridge",0.0230769230769231
"462","DAN","Fusiform_L_2","Middle","Local_Bridge",0.546153846153846
"463","DAN","Fusiform_L_2","Middle","Not_a_Bridge",0.0846153846153846
"464","DAN","Fusiform_L_2","Middle","Super_Bridge",0.346153846153846
"465","DAN","Fusiform_L_2","Old","Global_Bridge",0.0484848484848485
"466","DAN","Fusiform_L_2","Old","Local_Bridge",0.539393939393939
"467","DAN","Fusiform_L_2","Old","Not_a_Bridge",0.109090909090909
"468","DAN","Fusiform_L_2","Old","Super_Bridge",0.303030303030303
"469","VMM","Fusiform_L_3","Young","Global_Bridge",0
"470","VMM","Fusiform_L_3","Young","Local_Bridge",0.623853211009174
"471","VMM","Fusiform_L_3","Young","Not_a_Bridge",0.155963302752294
"472","VMM","Fusiform_L_3","Young","Super_Bridge",0.220183486238532
"473","VMM","Fusiform_L_3","Middle","Global_Bridge",0.00900900900900901
"474","VMM","Fusiform_L_3","Middle","Local_Bridge",0.666666666666667
"475","VMM","Fusiform_L_3","Middle","Not_a_Bridge",0.0540540540540541
"476","VMM","Fusiform_L_3","Middle","Super_Bridge",0.27027027027027
"477","VMM","Fusiform_L_3","Old","Global_Bridge",0.0131578947368421
"478","VMM","Fusiform_L_3","Old","Local_Bridge",0.638157894736842
"479","VMM","Fusiform_L_3","Old","Not_a_Bridge",0.0855263157894737
"480","VMM","Fusiform_L_3","Old","Super_Bridge",0.263157894736842
"481","VMM","Fusiform_R_3","Young","Global_Bridge",0.0198019801980198
"482","VMM","Fusiform_R_3","Young","Local_Bridge",0.574257425742574
"483","VMM","Fusiform_R_3","Young","Not_a_Bridge",0.168316831683168
"484","VMM","Fusiform_R_3","Young","Super_Bridge",0.237623762376238
"485","VMM","Fusiform_R_3","Middle","Global_Bridge",0.0192307692307692
"486","VMM","Fusiform_R_3","Middle","Local_Bridge",0.663461538461538
"487","VMM","Fusiform_R_3","Middle","Not_a_Bridge",0.0673076923076923
"488","VMM","Fusiform_R_3","Middle","Super_Bridge",0.25
"489","VMM","Fusiform_R_3","Old","Global_Bridge",0.0137931034482759
"490","VMM","Fusiform_R_3","Old","Local_Bridge",0.641379310344828
"491","VMM","Fusiform_R_3","Old","Not_a_Bridge",0.096551724137931
"492","VMM","Fusiform_R_3","Old","Super_Bridge",0.248275862068966
"493","DMN","Insula_L_1","Young","Global_Bridge",0.168141592920354
"494","DMN","Insula_L_1","Young","Local_Bridge",0.15929203539823
"495","DMN","Insula_L_1","Young","Not_a_Bridge",0.309734513274336
"496","DMN","Insula_L_1","Young","Super_Bridge",0.36283185840708
"497","DMN","Insula_L_1","Middle","Global_Bridge",0.106194690265487
"498","DMN","Insula_L_1","Middle","Local_Bridge",0.31858407079646
"499","DMN","Insula_L_1","Middle","Not_a_Bridge",0.185840707964602
"500","DMN","Insula_L_1","Middle","Super_Bridge",0.389380530973451
"501","DMN","Insula_L_1","Old","Global_Bridge",0.0855263157894737
"502","DMN","Insula_L_1","Old","Local_Bridge",0.335526315789474
"503","DMN","Insula_L_1","Old","Not_a_Bridge",0.138157894736842
"504","DMN","Insula_L_1","Old","Super_Bridge",0.440789473684211
"505","FPN","Insula_L_2","Young","Global_Bridge",0.0753424657534247
"506","FPN","Insula_L_2","Young","Local_Bridge",0.10958904109589
"507","FPN","Insula_L_2","Young","Not_a_Bridge",0.198630136986301
"508","FPN","Insula_L_2","Young","Super_Bridge",0.616438356164384
"509","FPN","Insula_L_2","Middle","Global_Bridge",0.154362416107383
"510","FPN","Insula_L_2","Middle","Local_Bridge",0.0805369127516778
"511","FPN","Insula_L_2","Middle","Not_a_Bridge",0.134228187919463
"512","FPN","Insula_L_2","Middle","Super_Bridge",0.630872483221476
"513","FPN","Insula_L_2","Old","Global_Bridge",0.0988372093023256
"514","FPN","Insula_L_2","Old","Local_Bridge",0.0988372093023256
"515","FPN","Insula_L_2","Old","Not_a_Bridge",0.0813953488372093
"516","FPN","Insula_L_2","Old","Super_Bridge",0.720930232558139
"517","DMN","Insula_R_2","Young","Global_Bridge",0.0721649484536082
"518","DMN","Insula_R_2","Young","Local_Bridge",0.43298969072165
"519","DMN","Insula_R_2","Young","Not_a_Bridge",0.195876288659794
"520","DMN","Insula_R_2","Young","Super_Bridge",0.298969072164948
"521","DMN","Insula_R_2","Middle","Global_Bridge",0.0555555555555556
"522","DMN","Insula_R_2","Middle","Local_Bridge",0.453703703703704
"523","DMN","Insula_R_2","Middle","Not_a_Bridge",0.12037037037037
"524","DMN","Insula_R_2","Middle","Super_Bridge",0.37037037037037
"525","DMN","Insula_R_2","Old","Global_Bridge",0.0372670807453416
"526","DMN","Insula_R_2","Old","Local_Bridge",0.490683229813665
"527","DMN","Insula_R_2","Old","Not_a_Bridge",0.0683229813664596
"528","DMN","Insula_R_2","Old","Super_Bridge",0.403726708074534
"529","CON","Insula_R_6","Young","Global_Bridge",0.12781954887218
"530","CON","Insula_R_6","Young","Local_Bridge",0.112781954887218
"531","CON","Insula_R_6","Young","Not_a_Bridge",0.323308270676692
"532","CON","Insula_R_6","Young","Super_Bridge",0.43609022556391
"533","CON","Insula_R_6","Middle","Global_Bridge",0.288732394366197
"534","CON","Insula_R_6","Middle","Local_Bridge",0.105633802816901
"535","CON","Insula_R_6","Middle","Not_a_Bridge",0.26056338028169
"536","CON","Insula_R_6","Middle","Super_Bridge",0.345070422535211
"537","CON","Insula_R_6","Old","Global_Bridge",0.202312138728324
"538","CON","Insula_R_6","Old","Local_Bridge",0.138728323699422
"539","CON","Insula_R_6","Old","Not_a_Bridge",0.127167630057803
"540","CON","Insula_R_6","Old","Super_Bridge",0.531791907514451
"541","DMN","Paracentral_Lobule_L_1","Young","Global_Bridge",0
"542","DMN","Paracentral_Lobule_L_1","Young","Local_Bridge",0.477272727272727
"543","DMN","Paracentral_Lobule_L_1","Young","Not_a_Bridge",0.170454545454545
"544","DMN","Paracentral_Lobule_L_1","Young","Super_Bridge",0.352272727272727
"545","DMN","Paracentral_Lobule_L_1","Middle","Global_Bridge",0.0365853658536585
"546","DMN","Paracentral_Lobule_L_1","Middle","Local_Bridge",0.682926829268293
"547","DMN","Paracentral_Lobule_L_1","Middle","Not_a_Bridge",0.0609756097560976
"548","DMN","Paracentral_Lobule_L_1","Middle","Super_Bridge",0.219512195121951
"549","DMN","Paracentral_Lobule_L_1","Old","Global_Bridge",0.0136054421768707
"550","DMN","Paracentral_Lobule_L_1","Old","Local_Bridge",0.63265306122449
"551","DMN","Paracentral_Lobule_L_1","Old","Not_a_Bridge",0.0748299319727891
"552","DMN","Paracentral_Lobule_L_1","Old","Super_Bridge",0.27891156462585
"553","DMN","Paracentral_Lobule_L_2","Young","Global_Bridge",0.0571428571428571
"554","DMN","Paracentral_Lobule_L_2","Young","Local_Bridge",0.40952380952381
"555","DMN","Paracentral_Lobule_L_2","Young","Not_a_Bridge",0.171428571428571
"556","DMN","Paracentral_Lobule_L_2","Young","Super_Bridge",0.361904761904762
"557","DMN","Paracentral_Lobule_L_2","Middle","Global_Bridge",0.0333333333333333
"558","DMN","Paracentral_Lobule_L_2","Middle","Local_Bridge",0.433333333333333
"559","DMN","Paracentral_Lobule_L_2","Middle","Not_a_Bridge",0.05
"560","DMN","Paracentral_Lobule_L_2","Middle","Super_Bridge",0.483333333333333
"561","DMN","Paracentral_Lobule_L_2","Old","Global_Bridge",0.0397350993377483
"562","DMN","Paracentral_Lobule_L_2","Old","Local_Bridge",0.509933774834437
"563","DMN","Paracentral_Lobule_L_2","Old","Not_a_Bridge",0.0794701986754967
"564","DMN","Paracentral_Lobule_L_2","Old","Super_Bridge",0.370860927152318
"565","DMN","Paracentral_Lobule_L_3","Young","Global_Bridge",0.0943396226415094
"566","DMN","Paracentral_Lobule_L_3","Young","Local_Bridge",0.132075471698113
"567","DMN","Paracentral_Lobule_L_3","Young","Not_a_Bridge",0.584905660377358
"568","DMN","Paracentral_Lobule_L_3","Young","Super_Bridge",0.188679245283019
"569","DMN","Paracentral_Lobule_L_3","Middle","Global_Bridge",0.253731343283582
"570","DMN","Paracentral_Lobule_L_3","Middle","Local_Bridge",0.149253731343284
"571","DMN","Paracentral_Lobule_L_3","Middle","Not_a_Bridge",0.283582089552239
"572","DMN","Paracentral_Lobule_L_3","Middle","Super_Bridge",0.313432835820896
"573","DMN","Paracentral_Lobule_L_3","Old","Global_Bridge",0.144230769230769
"574","DMN","Paracentral_Lobule_L_3","Old","Local_Bridge",0.240384615384615
"575","DMN","Paracentral_Lobule_L_3","Old","Not_a_Bridge",0.384615384615385
"576","DMN","Paracentral_Lobule_L_3","Old","Super_Bridge",0.230769230769231
"577","SMN","ParaHippocampal_L_1","Young","Global_Bridge",0.116666666666667
"578","SMN","ParaHippocampal_L_1","Young","Local_Bridge",0.216666666666667
"579","SMN","ParaHippocampal_L_1","Young","Not_a_Bridge",0.366666666666667
"580","SMN","ParaHippocampal_L_1","Young","Super_Bridge",0.3
"581","SMN","ParaHippocampal_L_1","Middle","Global_Bridge",0.160493827160494
"582","SMN","ParaHippocampal_L_1","Middle","Local_Bridge",0.308641975308642
"583","SMN","ParaHippocampal_L_1","Middle","Not_a_Bridge",0.222222222222222
"584","SMN","ParaHippocampal_L_1","Middle","Super_Bridge",0.308641975308642
"585","SMN","ParaHippocampal_L_1","Old","Global_Bridge",0.141509433962264
"586","SMN","ParaHippocampal_L_1","Old","Local_Bridge",0.283018867924528
"587","SMN","ParaHippocampal_L_1","Old","Not_a_Bridge",0.150943396226415
"588","SMN","ParaHippocampal_L_1","Old","Super_Bridge",0.424528301886792
"589","SMN","ParaHippocampal_L_2","Young","Global_Bridge",0.152380952380952
"590","SMN","ParaHippocampal_L_2","Young","Local_Bridge",0.0761904761904762
"591","SMN","ParaHippocampal_L_2","Young","Not_a_Bridge",0.361904761904762
"592","SMN","ParaHippocampal_L_2","Young","Super_Bridge",0.40952380952381
"593","SMN","ParaHippocampal_L_2","Middle","Global_Bridge",0.289719626168224
"594","SMN","ParaHippocampal_L_2","Middle","Local_Bridge",0.149532710280374
"595","SMN","ParaHippocampal_L_2","Middle","Not_a_Bridge",0.242990654205607
"596","SMN","ParaHippocampal_L_2","Middle","Super_Bridge",0.317757009345794
"597","SMN","ParaHippocampal_L_2","Old","Global_Bridge",0.210144927536232
"598","SMN","ParaHippocampal_L_2","Old","Local_Bridge",0.166666666666667
