"","1st_network","Region","Age_group","Hub_consensus","freq"
"1555","FPN","Thalamus_Ven_Ant_Nucleus_R","Middle","Provincial",0.234234234234234
"1556","FPN","Thalamus_Ven_Ant_Nucleus_R","Middle","Satellite",0.117117117117117
"1557","FPN","Thalamus_Ven_Ant_Nucleus_R","Old","Connector",0.312925170068027
"1558","FPN","Thalamus_Ven_Ant_Nucleus_R","Old","Peripheral",0.197278911564626
"1559","FPN","Thalamus_Ven_Ant_Nucleus_R","Old","Provincial",0.156462585034014
"1560","FPN","Thalamus_Ven_Ant_Nucleus_R","Old","Satellite",0.333333333333333
"1561","Visual_1","Vermis_6","Young","Connector",0.0396039603960396
"1562","Visual_1","Vermis_6","Young","Peripheral",0.504950495049505
"1563","Visual_1","Vermis_6","Young","Provincial",0
"1564","Visual_1","Vermis_6","Young","Satellite",0.455445544554455
"1565","Visual_1","Vermis_6","Middle","Connector",0.0340909090909091
"1566","Visual_1","Vermis_6","Middle","Peripheral",0.409090909090909
"1567","Visual_1","Vermis_6","Middle","Provincial",0.0227272727272727
"1568","Visual_1","Vermis_6","Middle","Satellite",0.534090909090909
"1569","Visual_1","Vermis_6","Old","Connector",0.596026490066225
"1570","Visual_1","Vermis_6","Old","Peripheral",0.0993377483443709
"1571","Visual_1","Vermis_6","Old","Provincial",0.152317880794702
"1572","Visual_1","Vermis_6","Old","Satellite",0.152317880794702
